traffic_label,avg_packet_size_bytes,log_packet_count,log_byte_count,rate_ratio_bytes_per_packet
0,10086.81724137931,9.454148923733976,18.673055191325577,67330.56461538462
0,30048.040697215867,9.447781227991216,19.758255099566647,26552.88017751479
0,207088.9100231558,8.014335737299424,20.254908493428378,65561.63373493977
0,39995.32390223405,9.566615235893575,20.163063030999623,16561.066439522998
0,44246.363954846245,8.950014029534257,19.64741276525843,37007.54148471616
0,49468.51317799847,8.563504094279487,19.372404779637353,423984.03649635037
0,41371.75611841402,9.143986871426161,19.774233715493022,101043.97549019608
0,14250.652623557588,9.125544720271467,18.689993855317265,32763.902857142857
0,43683.12166274727,9.579072337028126,20.263720249646752,38744.0607661823
0,29962.984386435717,9.417191926513414,19.724828656921,26469.747474747473
0,13303.545467523198,9.547598014371232,19.043312499886504,57322.325918762086
0,23029.260735785952,9.612533466213927,19.65698747397018,64942.945188794154
0,29151.21782003874,8.644706511715198,18.92478241452676,51800.17426710098
0,59526.98364698248,8.949754525186103,19.943809745337127,100489.67705382436
0,19930.16234783657,9.023769800892813,18.923638847787828,90321.45748987854
0,35961.32331007939,8.332789468417959,18.822748233352115,14103.48167539267
0,43601.33257017718,9.215029361462314,19.89777281899924,88744.90234375
0,28339.704648526076,9.421330367117822,19.673268479952558,7964.471167369901
0,11214.843856808779,9.31641063570325,18.641314227681036,26356.223880597016
0,50869.24913160942,9.24619002486988,20.083107420752143,24819.813714285716
0,30811.30572627792,9.49874718174242,19.834309206345356,62162.708695652174
0,66272.57291908184,8.369620826949102,19.470920409268743,19831.64175257732
0,264305.2826784282,7.822044008185619,20.30650321558223,51072.58069883528
0,50992.04460361387,9.416297071867572,20.255640594694682,175468.8494623656
0,64375.52317720908,8.329175442077402,19.401422810663476,69068.75777777778
0,51728.25706324019,9.466531777336593,20.320213845927807,67910.61377613776
0,17927.7926150377,9.56043370454936,19.354470691521584,44981.572691552064
0,33354.43687268886,9.33776566023142,19.75262370523263,31796.1052141527
0,30741.975583538082,8.781555458546402,19.114786195224237,24905.247284878864
0,47396.95042109118,9.521934264474277,20.288174203958576,11166.58284272498
0,55090.47967268476,8.948975607841776,19.86557792913821,67409.49665924277
0,40905.809330893884,8.942853006809921,19.561749703129617,50007.97274633124
0,14903.015964673914,9.086249986745132,18.695455661301466,26644.62627986348
0,63270.37028102762,9.02304647355567,20.078098284541266,62964.78042328043
0,90985.88171521036,8.729235349659273,20.147533179706073,22098.485493230175
0,263419.44933749025,7.8504931808711405,20.331606451770405,20536.988732394366
0,250274.72136068033,7.600902459542082,20.030716815453655,44110.20863309353
0,31791.480355407468,8.882391706295847,19.249206508777398,128928.62186788155
0,39234.79596995522,9.535823881654714,20.11307094742177,226251.429245283
0,68572.79763848762,8.982435503560263,20.117961100111117,129430.99074074074
0,58195.54839586732,8.903407519932264,19.87483573081084,41505.4782051282
0,65696.19558676028,8.291295851905407,19.38384143186149,58337.35164835165
0,41776.52992891882,9.277344600756656,19.91734105536462,70311.357605178
0,89147.81422625804,7.880048200971577,19.277721023906,38471.40046565774
0,43948.46490428441,8.792245847467877,19.482866907233433,107011.09950248756
0,61601.48978960396,9.179571838304547,20.207910044108658,231069.05223880598
0,42713.74733951253,7.97728198675515,18.639214864142794,193232.66304347827
0,67992.69900540917,8.653819788948063,19.78080092794446,16964.072327044025
0,54065.730633358566,8.978029932837156,19.875859595352843,27331.90728476821
0,14444.826849733028,8.970432074329242,18.54839658775614,30330.02808988764
0,14448.67709213863,9.378478484253662,18.95675210145536,50160.69250645995
0,36599.32852564102,9.431962766918454,19.939667817039954,37104.179964539006
0,39673.20466303836,9.608042089466514,20.196406195944373,113814.98174442191
0,35683.25220213259,8.775240458738327,19.25752267109105,64024.94219653179
0,8523.577194512727,9.442404020664952,18.49291612747732,11693.95935647756
0,8983.502510560293,9.43731656931057,18.540382000867634,80262.43459915611
0,55663.95540206361,9.369734424126433,20.296737252185483,66834.9417989418
0,27492.605308451853,9.309280319831087,19.53086208893401,72167.34946236559
0,32729.032282567412,9.262268464836541,19.658191323895494,31925.982625482626
0,25011.88481736492,9.056023011591826,19.183012706916518,40596.417977528086
0,23277.919301284826,9.536401457297078,19.591589802441828,245466.30065359478
0,12060.333792154164,9.360913230455557,18.758504359906212,36997.639316239314
0,22772.662479362574,9.541943631485891,19.57518793634538,117701.01497005988
0,127374.68217488789,8.18004072349016,19.93464877122992,49020.66261398176
0,37990.170163868905,9.211239967219019,19.756222780123824,27776.594758064515
0,109550.97942386831,8.712101863715663,20.3160825551228,33051.29565217391
0,176778.8560866121,8.239593454305968,20.321984259159194,50253.04766031196
0,111995.21135430917,8.386400901166214,20.0123843246117,115728.84090909091
0,49117.73896989207,9.265112607823163,20.06699346621281,76095.28159645233
0,139468.37598039216,8.314097335405807,20.159445428218774,70549.3862973761
0,84214.37420055509,9.022563964499264,20.36356420291318,426217.4653465347
0,79999.2283386818,8.999989642460726,20.2896384931485,547378.3448275862
0,56706.1399271612,8.559869465696673,19.50531557821276,23469.804166666665
0,65028.09152614275,9.151651375627504,20.234119959937924,143730.38164251207
0,50319.92924306535,9.45430563898269,20.280383771219412,91556.10669456067
0,87801.57675691244,8.845777255188445,20.228467995949284,137092.81180811807
0,14731.4620505992,8.924123891686012,18.521731514987934,183229.62189054728
0,12660.786362899304,9.420196028963456,18.866379769697467,25666.539285714287
0,33247.44389027431,8.633196867172543,19.044751929927873,134911.87179487178
0,38841.494947900224,9.446913343602054,20.014078821260156,6563.784492588369
0,10538.577610933018,9.380504998499505,18.643218511816826,25809.01150627615
0,65021.786251709986,9.079434102128383,20.16179777711407,604866.9789473685
0,483471.3703349282,6.952728644624869,20.040519545129122,192825.92465753425
0,21425.70017636684,8.537779825024625,18.509930313485977,98489.8717948718
0,110600.84601354873,8.252967195000798,19.86638969627331,257840.8805970149
0,94557.27057745188,8.604471199523298,20.061248867977557,16176.436251920122
0,173092.67472357932,8.266164436612492,20.32748975773325,40829.070075757576
0,63469.815595682434,9.20170317858052,20.259922034540953,17404.12995391705
0,53710.97473549799,9.302463660851988,20.193745089975117,149984.3892215569
0,10343.145063430778,9.294589604421082,18.538576955426347,36116.19408181027
0,54503.93628067967,9.450380370950123,20.356329913036642,55183.20021881838
0,39613.0294390357,9.062883902508307,19.64968137979848,11050.7306501548
0,60822.90425664711,8.988695696785708,20.00429259003,98274.90968801314
0,11661.427673603956,9.180602553712227,18.544541433199313,57981.418943533696
0,36661.21649484536,9.139166552521658,19.648533876909024,14491.870573870574
0,26000.575937950936,9.313708904953216,19.479492693116292,39660.092140921406
0,54520.67341792744,9.416947954650293,20.323201856452553,26946.14878397711
0,43800.49632856254,8.991686725934825,19.678962709015707,24568.16414141414
0,11007.991707583196,9.123256265069069,18.42952397705039,81007.45658263305
0,13850.424507168458,9.097059685517216,18.63301885419085,21860.722118959107
0,19069.888397938008,9.611663580917012,19.467462485166408,39825.56140350877
0,42670.726684794594,9.518413134075697,20.17960805329456,9799.169690501602
0,25432.012071869736,9.564442007795789,19.708135804992196,55839.886774500475
0,29349.338826318908,9.040263541598666,19.327170296809665,115100.6724738676
0,48563.54299185598,9.364433907313582,20.154976570409918,20542.57363253857
0,65142.19809753888,8.798454696065095,19.882631543269103,41720.61663652803
0,30657.828182487123,9.29403793099775,19.624589273212703,24285.235436893203
0,43132.33510340973,9.28126471031288,19.953199784121217,10835.087794432548
0,79662.68895486936,9.038483865029992,20.323921720289455,86625.86744186046
0,58742.37893755825,9.280892027927127,20.261715540591513,29210.40655737705
0,98472.59996037249,8.52674740422105,20.024082903824127,180040.3129496403
0,67920.78100354326,9.07680897935166,20.20279200858252,68844.55790960453
0,286207.5619834711,7.194436851100335,19.75815838880032,295924.5962732919
0,37492.037785016284,8.722742874329398,19.25446388916652,8673.129814550643
0,11146.789246196404,9.356084386028888,18.67490472759117,73631.06386861314
0,24978.76504387798,9.166701914946353,19.292378797873035,47109.82016632017
0,29933.027799361134,9.357380114625498,19.664011546238363,236619.44262295082
0,38854.95027548209,9.583351156530737,20.15087305804815,33043.627104377105
0,45696.03841775754,9.26321741157695,19.992889445914653,6400.082766439909
0,36992.58750330951,8.236950048061455,18.755158163677258,577914.9186046511
0,98015.39909825871,8.769196271411001,20.26192069140922,33843.71428571428
0,28179.620638192027,9.551942286417393,19.798225546578315,29788.587012987013
0,55408.10807717463,9.411892497046916,20.334291966294522,51672.089005235604
0,38426.286664837426,9.587337416104821,20.143765876670102,14719.850722311396
0,83453.54188304358,8.39615486303918,19.72797447799408,67354.60706860707
0,69562.27487722925,8.95402775927046,20.10387620886467,62248.618672665914
0,8002.181805147322,9.543234787249512,18.530632618173517,128352.6646884273
0,82943.16406980368,8.767017621311778,20.092772705521515,150959.5754716981
0,10569.316962909688,9.1833801903934,18.44898791857456,82335.58350100604
0,17725.230732559987,9.440419814291506,19.223084737236746,59271.08816120907
0,14764.485569736691,9.070848393157585,18.67071337775228,9081.053351573188
0,23009.911016461378,9.069698042173716,19.11326325511655,33388.149295774645
0,219676.10095846644,8.049107721326406,20.34869775710045,44797.73086124402
0,21597.342582106456,9.422463420006927,19.402708091462163,35034.70348837209
0,26899.71065887568,8.509967146324497,18.709636492434353,48479.671586715864
0,163600.1746858719,8.090708716083997,20.09558306937885,42255.311874105864
0,108061.71272421525,8.18004072349016,19.770218253318085,30974.130434782608
0,89548.97839768667,8.679312040892672,20.08168295954782,845641.4057971014
0,56035.9449656035,8.98669669562029,19.92032026568997,134427.80501392757
0,86825.4538919696,8.490849216076635,19.862298963811252,17506.39055299539
0,33573.83772744152,9.507923269105227,19.929351411047946,61361.05192878338
0,38583.37642325144,9.365804474600255,19.926295671455584,12971.08431703204
0,52831.119833873585,9.19755903761145,20.072313434927413,81818.55283018868
0,59611.654411764706,8.280204233279974,19.27555709773468,63858.51905829596
0,73790.92748821205,8.9680140012452,20.176877643122,291089.3146067416
0,44616.192650061246,9.4129546320379,20.118725107235804,66593.69239373601
0,45823.703146179636,9.54809749706027,20.28058293138946,27827.5400921659
0,168384.9518442623,8.270013062273787,20.3037649662571,430334.09523809527
0,15386.177509220748,9.452815851589884,19.093962206325944,69635.49285714286
0,20198.931399157696,9.276689752517717,19.18998115334481,56877.003944773176
0,123654.54579055442,7.798112628829788,19.522949074480483,20914.88157894737
0,25795.36751080914,9.586857158128455,19.74473873461777,38128.52097130243
0,36703.13570845798,9.308555419473137,19.819082244479386,22620.049694856145
0,150226.42074927952,7.641564441260972,19.560983159005193,44135.023421588594
0,89654.38417849899,7.81035268372429,19.213664472113102,53969.61797752809
0,26948.86607996939,9.254835611862735,19.456436463319662,33053.80674846626
0,119166.08534041343,8.570544366913232,20.258628215295833,142658.1850393701
0,36014.87174451371,9.368369236201092,19.859971088561643,30311.044444444444
0,27688.324029727497,9.401869409521051,19.630552927670138,59768.98065476191
0,57445.65936739659,8.90910013492555,19.86755970020528,90240.17482517482
0,92619.88762648677,8.636574948436317,20.072656607570615,45259.82217090069
0,25615.890147851318,9.580178302441196,19.73107736493121,347947.3109243697
0,8610.663732536543,9.424160595829509,18.484836535608352,105393.39646017698
0,10165.325492882697,9.483264073452418,18.7099257094503,11066.060240963856
0,43497.7107938568,9.132054453577638,19.81240989729805,85576.8997005988
0,32181.00156261098,9.552510629712033,19.931571150492143,61760.97826086957
0,626082.8500486854,6.93537044601511,20.28163520112935,16061.331925675675
0,32505.298977505114,8.9005490139363,19.289571095260307,21191.427872860637
0,75822.42564991335,8.660600654710967,19.896576742563738,41802.74832214765
0,70437.5359069656,9.02905827475689,20.19141997449627,58835.135869565216
0,27561.034260039316,9.276502574229852,19.500567227343304,163666.97119341564
0,78667.81633535004,8.845489236753274,20.118334607918122,65248.41071428572
0,109771.05795053004,8.64135583403666,20.247331357325695,34254.18436873748
0,14403.751827749658,9.429315246418172,19.004478909800966,18818.719512195123
0,23440.4346462865,9.230829038403499,19.292948852253282,39668.58786231884
0,28668.33463121593,9.103868127465667,19.36730536013861,24393.06427221172
0,83172.92065640332,8.684739462628038,20.013247403810137,64411.66258351893
0,48598.11791848244,9.36768594269996,20.158940583114592,43018.066326530614
0,55840.04537552156,8.657476736863293,19.58754945254909,63990.888509670076
0,47814.47016187485,8.32845106681936,19.10329309252163,67758.12658227848
0,42522.4405360134,9.387733135533384,20.04543661709117,62463.92947368421
0,13833.266737626396,9.148039345778804,18.682764522933635,17661.64128256513
0,65910.7289606458,9.201400530406708,20.29735614278063,165297.01488095237
0,91250.9948542024,8.7662383802531,20.187451634754815,14007.015495867769
0,78560.45536644668,8.658519127506672,19.929969212810416,13749.556435643564
0,27084.992992912372,9.426821780416843,19.6334763347813,14543.371612903225
0,55950.08374660055,9.433723894495,20.365859122471775,52639.41891891892
0,106083.213592233,8.323851131338817,19.895587543636836,19079.0108577633
0,258610.1023981728,7.873978379604501,20.33667460144587,648717.0555555555
0,172133.2072017089,8.094988759303774,20.150707567002488,33336.53116531165
0,12239.834305634604,9.550875771331766,18.963255654532762,32066.026511134678
0,86962.2786959818,8.794218683679489,20.16729679230245,10509.930481283422
0,17551.75764016123,9.52120171737537,19.294037811633743,30954.242907801417
0,75574.67777777778,8.237743803890933,19.470355848144088,147885.39719626168
0,20693.886146665725,9.556904372164187,19.49442724211901,37111.583143507974
0,202540.5345744681,7.029087564149662,19.246896752670384,77785.88455008488
0,181947.8397755611,8.073714641109857,20.184878301042712,8294.182674199623
0,118305.24137132267,8.370547611074752,20.05133935225777,68755.375
0,58043.59761295823,8.85922139360813,19.828029010467883,98798.35593220338
0,55910.06596547388,9.076580381796658,20.00796577933573,113104.80529300567
0,19763.921325472656,9.194109358865765,19.085621121757434,21636.709627329194
0,18348.56256947753,9.441055188786711,19.25828230970218,82260.85777777778
0,102813.67019400353,8.825412915085566,20.365939556648485,32528.650285714284
0,29935.707721079347,9.326344047732489,19.633062284554224,7367.630434782609
0,155227.34599952796,8.351846738828245,20.304256821807712,72747.24757281554
0,176819.29711934156,7.796057974316123,19.87853010849419,240996.07623318385
0,72356.7608132078,8.899730794880696,20.08895853543778,106224.97619047618
0,89970.56728603604,8.175547596021026,19.582503972912438,29387.695414847163
0,51809.69088145897,8.791941988456118,19.647122520656154,343470.44545454544
0,20714.607236616823,9.078179468373843,19.016659732171238,99121.35714285714
0,70445.95387038703,9.092569836241674,20.25505841595233,47690.13828238719
0,19141.98155011943,9.40442579569038,19.263982626759347,68547.74673202615
0,40764.85623678647,8.992433087457218,19.6078843580562,47270.46126340882
0,139379.41463996185,8.341648618901306,20.186365308414267,21885.70541958042
0,93359.56766728158,8.69349667588463,20.137542627055932,46756.30944350759
0,19037.336476293105,9.605687801896062,19.459777866172434,204032.29556650246
0,15571.596665241555,9.36700218198956,19.020120491622684,56427.166666666664
0,63228.08780487805,8.878497403738631,19.932861951530874,57823.24913093859
0,71204.26199435559,9.048409504829962,20.2215998767531,83604.11158192091
0,73976.00561871161,8.942983665985647,20.154349079786915,22475.808510638297
0,19113.095755587452,9.590966190070702,19.449026868697803,36786.48837209302
0,17349.393677451222,8.99949587624899,18.76068524192954,68411.27407407407
0,84217.82029278143,8.690137586397595,20.03113115763404,59806.68493150685
0,166046.563538874,8.224431573221159,20.244187045503676,51293.458190148915
0,43226.180181283686,9.007612005404566,19.681691140152903,85695.12285012285
0,9609.670979667282,9.289243969571649,18.459676826108762,60937.67719298245
0,105577.69735370853,8.588024372176829,20.155040461397284,30969.70918367347
0,18828.47730600293,9.522300336887486,19.365352890073133,44158.52136752137
0,36818.48559182929,9.302646042760209,19.81631018233931,19288.873958333334
0,66708.8346931536,8.637462023807181,19.74537735163555,49689.3771532185
0,81287.78885589026,8.863898604317479,20.16950827902445,17317.756779661016
0,71037.43269616361,8.920255414908091,20.091083991918097,22382.360086767894
0,45580.0537543967,9.478763169489152,20.20591219193953,179264.49226006193
0,13696.947679778734,9.47401147446646,18.99886294440486,71978.01465798046
0,91694.31113695842,8.836228571526014,20.26229881113305,50280.91906976744
0,14386.21226314669,9.147932911847565,18.721852019146183,44931.09719934102
0,29817.713180455845,9.571365838652174,19.874154040371263,18419.09223744292
0,119868.98548057259,8.495152060539358,20.18910222184292,20558.432269197583
0,46888.91409886943,9.107532151994501,19.86295787366763,42998.23170731707
0,35402.17826284675,9.487593248937424,19.962046092001277,8330.647123893805
0,71773.14671036048,8.286017468404763,19.467031107858446,270933.0347826087
0,31897.514590984974,9.614204198717374,19.984420798306456,51232.7429906542
0,49075.18346774193,8.979290649090876,19.780273409187448,236780.40928270042
0,59883.47094351942,8.720460512725655,19.72045309196095,353461.9518072289
0,20188.895765792317,9.228180290104513,19.140970075994566,53006.69661835749
0,15371.022568960714,8.878915376576483,18.519015445276736,19263.95256166983
0,47239.806651989304,9.450852217451484,20.213765770907123,87083.13372093023
0,33559.77007528231,9.165865881874353,19.5868446410978,176057.5
0,42047.70536568397,9.350102314351341,19.996575450841966,50453.74555555556
0,14942.944347826087,9.350189267092581,18.962096837607778,286550.1506849315
0,19331.42500346885,8.882946799288174,18.75229535137357,35914.45550847457
0,38845.326729017965,9.002947130753205,19.570167138160656,61689.489795918365
0,47757.8041517941,9.273033441314606,20.046837285987838,39673.58974358974
0,236972.84871550903,7.6511201757027,20.026345404617135,14406.220665499124
0,84176.43630017452,8.748939631537715,20.089451298544734,50527.490265486726
0,22105.774917609335,9.326165937481774,19.329671036347925,10140.28532974428
0,11625.42989751968,9.507997527450042,18.86887348569664,42249.153846153844
0,69501.45082242363,7.9996785794994505,19.148445864020943,23783.739285714284
0,53512.66016535934,8.45914025996762,19.346601830740372,34868.194503171246
0,27672.46813499707,9.387816877106937,19.61592640631449,40464.7261663286
0,25180.42987890735,8.86827250899781,19.001954098783695,77015.78396739131
0,25873.000671491456,9.5033084488572,19.66418910320986,81864.50088495575
0,18289.46023223035,9.60911649193355,19.423129608573458,37816.30366492146
0,14493.156461538461,9.472781556562168,19.054136490578088,14783.737321196359
0,18932.039565395655,9.591171199125986,19.43971385194614,30388.27549194991
0,33258.079613801834,8.751316246773456,19.163210998590205,23537.32999088423
0,16054.517963395345,9.493863809279105,19.177534080580173,198187.76
0,36218.452655889145,8.904086913938967,19.401275085624583,367648.70807453414
0,48953.24568704601,9.489259158757807,20.287804449237434,34433.8654353562
0,32434.748310196963,9.529521111487334,19.916434042464388,64500.98961038961
0,102706.63249767874,8.591558273371545,20.1310045665121,30172.48796791444
0,36326.478871815605,9.199582715323222,19.699783831265613,67012.51244343891
0,48358.24217881531,9.441055188786711,20.227367746099027,207943.8523489933
0,73012.70199146515,8.63497622707262,19.83318714080321,39380.27638190955
0,107322.78183831672,7.904703913873747,19.487931070696533,155773.42699724517
0,33778.97206649913,9.24445190160495,19.671949013083847,36108.78571428572
0,14776.594674849055,9.220686664030326,18.82138746219225,67119.40557667935
0,47743.03109028961,8.86007342433278,19.63351986209428,20685.93412162162
0,34907.42957560847,9.339788439163069,19.80015554715599,27078.589793915602
0,37965.78205928237,8.765770543987257,19.310055114939647,294710.2806122449
0,50933.44430172817,9.05543941075822,19.893597697745058,10995.453947368422
0,52696.59094636707,9.40878131065002,20.281005352536358,108722.98083067093
0,31409.021583526042,9.114049711657897,19.46879004340337,27797.28414755733
0,43003.94784185203,9.57094757444252,20.239925049087717,67537.42857142857
0,43648.801138609946,9.445254378889308,20.12910640925811,60858.132113821135
0,156857.93382849425,8.39931015075952,20.36218089897684,61048.045731707316
0,41881.062440267604,9.1503780308035,19.792860881387078,262966.1925465838
0,63315.61233125126,9.203013596589722,20.258800075764224,115621.33910891089
0,41955.6397672299,9.565494159542977,20.209792195273604,14758.54510556622
0,57297.43899164678,8.81060879571578,19.76647085173359,32542.079561042523
0,25207.85,9.080345575359996,19.215142424074905,25334.46896551724
0,21927.753916223865,9.581352052014967,19.57679146475876,14104.099388379205
0,36614.43135680697,9.073374516903025,19.581457575600442,4973.579931972789
0,420538.31081926206,7.3777589082278725,20.326424576340855,60852.24962630792
0,405424.7115044248,7.030857476116121,19.94266338088847,16645.0
0,42902.62915903952,9.136478523377727,19.803059243082526,17812.96551724138
0,85085.69266649391,8.258422462458876,19.609577541232287,165367.54121863798
0,34090.55057072677,9.535534968687735,19.97223824502785,712432.7619047619
0,57157.61665141812,8.606302366488013,19.55968733889515,21524.95852968897
0,54037.172560113155,8.640648995343156,19.537899680312194,31287.68271954674
0,10603.89612978621,9.58520880610688,18.854116844236778,56623.4500998004
0,97675.2678141136,7.974532844130228,19.463592334619875,164765.72033898305
0,23116.08108928933,9.198166571044474,19.24634915084062,259622.3590909091
0,55941.048197492164,9.231024963169016,20.16298071180481,46351.293413173655
0,221180.1113490364,7.756195343948118,20.062499804100256,23650.63417721519
0,184017.32110912344,8.118207049405783,20.24069411262658,72957.53571428571
0,19359.22452167122,8.946895523888447,18.81768968592043,33773.12749349523
0,252663.2912133891,7.086737934510577,19.525714484231006,152561.8038147139
0,62892.626541397534,8.133587417660966,19.182478076611016,42049.21616161616
0,41958.366276501765,9.111293218374948,19.755615929567224,11180.19570405728
0,226419.59673518743,7.411556287811163,19.741097057836726,51276.22633744856
0,105840.46444201312,7.511524648390866,19.080665944113946,25746.626001780944
0,28226.25546875,9.234154550075438,19.482064770817054,29383.623188405796
0,58237.386540120795,8.664923303440572,19.637033566632937,251334.67647058822
0,57629.87314312662,8.352790135124629,19.314350716764594,43271.568181818184
0,25054.68993993994,8.98632143762602,19.11501263746271,24133.677125506074
0,11049.604871548087,9.511037381505458,18.82111330333668,159700.13218390805
0,80791.01815181518,8.709630081951286,20.009086157948726,236963.29365079364
0,65356.49392921726,8.954544488386723,20.042027418755158,62210.33521444695
0,88971.86031746032,8.525359754082631,19.921236785807206,58391.02252252252
0,46879.229057061915,9.604205122018026,20.35946765574258,520673.8289473684
0,95056.67991483322,8.637107288081575,20.09915849823696,43861.126237623765
0,15599.988503526229,9.244935016740682,18.89986387486055,330189.16049382713
0,78694.72134733158,8.83331693749932,20.10650249393561,312564.2125984252
0,7805.161338448423,9.552297538827965,18.514767011445123,56817.59124087591
0,60353.712249054406,8.835646922534773,19.843479196451643,58772.245931283906
0,137600.10992366413,7.8713112033234065,19.703036602873873,39127.62911611785
0,46569.85498674281,9.19085169539232,19.939458446495433,51702.8734375
0,151856.43476070528,7.593877844605118,19.524065041785025,19360.61633281972
0,199199.78681626928,7.9561263512135,20.157839337226996,71625.872
0,61264.814005008666,9.247925132303454,20.27078977842888,115382.18518518518
0,8752.664383561643,9.494541392591309,18.571579570803653,12771.00720461095
0,36626.81037468514,9.449750895754265,19.958207960759314,28203.32833787466
0,284888.45564272784,7.4133673356952405,19.972617018475404,84530.97148676171
0,74362.85895967003,9.07440609473535,20.291003417697947,62874.378125
0,23475.123317362537,9.078749951588586,19.142332443036693,61503.3669527897
0,88894.84393601191,8.589885876809678,19.98490930564544,50410.70829769033
0,82821.9890357949,8.039802343736485,19.36392879617561,72413.0191740413
0,50137.54989231873,9.031094081699155,19.85349995058185,90470.65182186235
0,46612.51724137931,8.747352077624353,19.496817581310502,32953.407599309154
0,32574.2043817527,9.497697391604019,19.88889834420683,47445.4038694075
0,12404.397988844372,9.451716691551452,18.877444505433722,49254.33475177305
0,12248.716538902107,9.336973022909548,18.750061358644178,405265.7684210526
0,78475.1636532837,8.925720273560222,20.196124807851696,23267.809284818068
0,108467.26753434562,7.232733136177615,18.82621406306744,99049.70967741935
0,62064.06999892968,9.142489705068009,20.17830519804737,127857.33088235294
0,66188.99637768655,8.328934041955529,19.428962097443684,44348.34382566586
0,70355.64544867657,8.954931860074698,20.116121062035663,73884.89663461539
0,93701.86494252873,8.685584842676693,20.1332891969985,24010.596354166668
0,97654.90896739131,8.210939733379021,19.699863240030336,61357.380208333336
0,83801.48641906874,8.884194633072273,20.22026208740672,17390.616040955632
0,448164.8041894353,7.002155954403621,20.014161934346753,18606.08886255924
0,65627.31457876918,9.21463115339334,20.306278847155717,57955.461966604824
0,20139.07790632581,9.27977314669152,19.190097235717705,99458.72631578948
0,57702.0678920842,8.816853240627426,19.779753308728885,91858.27540983606
0,43329.730810479545,8.783855896643942,19.460297004342035,36804.25741525424
0,38158.4405015674,8.984192311641674,19.533569188306913,141606.3496732026
0,54966.04589787722,8.56216655705897,19.47644626393336,39687.56875
0,30288.077065717254,9.509184911634074,19.827620161738874,21175.983870967742
